timestamp,route_id,delay_seconds
2023-12-02,DEL7,101.23
2023-12-02,DEL7,45.51
2023-12-02,DEL7,75.15
2023-12-02,DEL7,89.64
2023-12-02,DEL7,57.63
2023-12-02,DEL7,73.48
2023-12-02,DEL7,75.82
2023-12-02,DEL7,82.98
2023-12-02,DEL7,78.7
2023-12-02,DEL8,68.49
2023-12-02,DEL8,80.15
2023-12-02,DEL8,76.63
2023-12-02,DEL8,79.54
2023-12-02,DEL8,86.26
2023-12-02,DEL8,72.99
2023-12-02,DEL8,98.21
2023-12-02,DEL8,78.49
2023-12-02,DEL8,88.08
2023-12-02,DEL8,75.96
2023-12-02,DEL8,107.0
2023-12-02,DEL8,82.08
2023-12-02,DEL8,67.05
2023-12-02,DEL8,59.46
2023-12-02,DEL8,61.86
2023-12-02,DEL8,88.17
2023-12-02,DEL8,104.22
2023-12-02,DEL8,70.57
2023-12-02,DEL8,45.91
2023-12-02,DEL8,33.93
2023-12-02,DEL8,90.75
2023-12-02,DEL8,87.03
2023-12-02,DEL8,75.26
2023-12-02,DEL8,54.92
2023-12-02,DEL8,37.39
2023-12-02,DEL8,45.13
2023-12-02,DEL8,68.1
2023-12-02,DEL8,47.12
2023-12-02,DEL8,64.58
2023-12-02,DEL8,104.23
2023-12-02,DEL8,76.25
2023-12-02,DEL8,64.12
2023-12-02,DEL8,68.19
2023-12-02,DEL8,52.5
2023-12-02,DEL8,81.21
2023-12-02,DEL8,43.94
2023-12-02,DEL8,51.68
2023-12-02,DEL8,78.41
2023-12-02,DEL8,77.11
2023-12-03,DEL1,58.44
2023-12-03,DEL1,5.0
2023-12-03,DEL1,82.03
2023-12-03,DEL1,39.63
2023-12-03,DEL1,55.32
2023-12-03,DEL1,23.92
2023-12-03,DEL1,10.12
2023-12-03,DEL1,15.86
2023-12-03,DEL1,49.75
2023-12-03,DEL1,11.54
2023-12-03,DEL1,39.88
2023-12-03,DEL1,30.16
2023-12-03,DEL1,23.15
2023-12-03,DEL1,30.19
2023-12-03,DEL1,14.38
2023-12-03,DEL1,34.03
2023-12-03,DEL1,53.32
2023-12-03,DEL1,24.25
2023-12-03,DEL1,5.0
2023-12-03,DEL1,13.42
2023-12-03,DEL1,24.27
2023-12-03,DEL1,48.93
2023-12-03,DEL1,44.79
2023-12-03,DEL1,53.21
2023-12-03,DEL1,6.52
2023-12-03,DEL1,35.78
2023-12-03,DEL1,41.89
2023-12-03,DEL1,5.0
2023-12-03,DEL1,30.92
2023-12-03,DEL1,19.14
2023-12-03,DEL1,5.0
2023-12-03,DEL1,8.1
2023-12-03,DEL1,50.62
2023-12-03,DEL1,28.48
2023-12-03,DEL1,26.75
2023-12-03,DEL1,27.2
2023-12-03,DEL1,32.09
2023-12-03,DEL1,44.07
2023-12-03,DEL1,38.72
2023-12-03,DEL1,23.17
2023-12-03,DEL1,41.25
2023-12-03,DEL1,21.44
2023-12-03,DEL1,27.32
2023-12-03,DEL1,14.14
2023-12-03,DEL2,25.9
2023-12-03,DEL2,16.24
2023-12-03,DEL2,28.24
2023-12-03,DEL2,44.77
2023-12-03,DEL2,18.36
2023-12-03,DEL2,18.54
2023-12-03,DEL2,16.0
2023-12-03,DEL2,38.34
2023-12-03,DEL2,5.68
2023-12-03,DEL2,14.24
2023-12-03,DEL2,14.79
2023-12-03,DEL2,16.25
2023-12-03,DEL2,5.0
2023-12-03,DEL2,44.12
2023-12-03,DEL2,23.18
2023-12-03,DEL2,5.0
2023-12-03,DEL2,6.15
2023-12-03,DEL2,26.82
2023-12-03,DEL2,41.06
2023-12-03,DEL2,5.0
2023-12-03,DEL2,5.0
2023-12-03,DEL2,26.87
2023-12-03,DEL2,5.74
2023-12-03,DEL2,17.46
2023-12-03,DEL2,16.59
2023-12-03,DEL2,45.85
2023-12-03,DEL2,36.46
2023-12-03,DEL2,13.39
2023-12-03,DEL2,20.42
2023-12-03,DEL2,5.14
2023-12-03,DEL2,17.52
2023-12-03,DEL2,41.72
2023-12-03,DEL2,13.01
2023-12-03,DEL2,51.11
2023-12-03,DEL2,60.2
2023-12-03,DEL2,8.13
2023-12-03,DEL2,28.57
2023-12-03,DEL2,16.1
2023-12-03,DEL2,30.36
2023-12-03,DEL2,43.2
2023-12-03,DEL2,20.5
2023-12-03,DEL2,15.86
2023-12-03,DEL2,5.0
2023-12-03,DEL2,25.54
2023-12-03,DEL2,42.23
2023-12-03,DEL2,70.28
2023-12-03,DEL2,5.13
2023-12-03,DEL2,5.0
2023-12-03,DEL2,30.45
2023-12-03,DEL2,5.0
2023-12-03,DEL3,16.51
2023-12-03,DEL3,39.06
2023-12-03,DEL3,5.0
2023-12-03,DEL3,31.0
2023-12-03,DEL3,22.66
2023-12-03,DEL3,14.92
2023-12-03,DEL3,28.58
2023-12-03,DEL3,30.41
2023-12-03,DEL3,12.86
2023-12-03,DEL3,28.07
2023-12-03,DEL3,5.0
2023-12-03,DEL3,7.18
2023-12-03,DEL3,39.7
2023-12-03,DEL3,49.34
2023-12-03,DEL3,31.23
2023-12-03,DEL3,5.0
2023-12-03,DEL3,33.19
2023-12-03,DEL3,5.0
2023-12-03,DEL3,41.2
2023-12-03,DEL3,13.87
2023-12-03,DEL3,15.85
2023-12-03,DEL3,21.23
2023-12-03,DEL3,39.54
2023-12-03,DEL3,32.34
2023-12-03,DEL3,27.49
2023-12-03,DEL3,26.89
2023-12-03,DEL3,5.0
2023-12-03,DEL3,5.0
2023-12-03,DEL3,5.0
2023-12-03,DEL3,5.0
2023-12-03,DEL3,19.23
2023-12-03,DEL3,36.63
2023-12-03,DEL3,48.76
2023-12-03,DEL3,5.0
2023-12-03,DEL3,45.59
2023-12-03,DEL3,5.0
2023-12-03,DEL3,40.36
2023-12-03,DEL3,9.94
2023-12-03,DEL3,5.0
2023-12-03,DEL3,32.42
2023-12-03,DEL3,5.0
2023-12-03,DEL3,12.31
2023-12-03,DEL3,25.97
2023-12-03,DEL3,21.98
2023-12-03,DEL3,13.93
2023-12-03,DEL3,5.0
2023-12-03,DEL3,46.61
2023-12-03,DEL4,17.09
2023-12-03,DEL4,17.86
2023-12-03,DEL4,40.02
2023-12-03,DEL4,39.48
2023-12-03,DEL4,8.62
2023-12-03,DEL4,7.0
2023-12-03,DEL4,5.89
2023-12-03,DEL4,5.0
2023-12-03,DEL4,28.62
2023-12-03,DEL4,31.72
2023-12-03,DEL4,5.0
2023-12-03,DEL4,14.98
2023-12-03,DEL4,5.0
2023-12-03,DEL4,44.35
2023-12-03,DEL4,41.93
2023-12-03,DEL4,5.0
2023-12-03,DEL4,19.15
2023-12-03,DEL4,5.49
2023-12-03,DEL4,7.34
2023-12-03,DEL4,41.87
2023-12-03,DEL4,5.0
2023-12-03,DEL4,41.43
2023-12-03,DEL4,34.4
2023-12-03,DEL4,33.1
2023-12-03,DEL4,17.19
2023-12-03,DEL4,19.08
2023-12-03,DEL4,35.66
2023-12-03,DEL4,35.7
2023-12-03,DEL4,33.96
2023-12-03,DEL4,22.36
2023-12-03,DEL5,5.0
2023-12-03,DEL5,22.8
2023-12-03,DEL5,32.95
2023-12-03,DEL5,5.0
2023-12-03,DEL5,32.48
2023-12-03,DEL5,32.97
2023-12-03,DEL5,5.0
2023-12-03,DEL5,52.5
2023-12-03,DEL5,16.76
2023-12-03,DEL5,9.75
2023-12-03,DEL5,20.38
2023-12-03,DEL5,41.64
2023-12-03,DEL5,5.0
2023-12-03,DEL5,8.99
2023-12-03,DEL5,5.0
2023-12-03,DEL5,41.41
2023-12-03,DEL5,36.78
2023-12-03,DEL5,31.3
2023-12-03,DEL5,5.0
2023-12-03,DEL5,48.4
2023-12-03,DEL5,42.44
2023-12-03,DEL5,62.48
2023-12-03,DEL5,23.36
2023-12-03,DEL5,59.13
2023-12-03,DEL5,34.95
2023-12-03,DEL5,14.2
2023-12-03,DEL5,19.66
2023-12-03,DEL5,5.0
2023-12-03,DEL5,14.66
2023-12-03,DEL5,37.9
2023-12-03,DEL5,11.74
2023-12-03,DEL5,5.0
2023-12-03,DEL5,43.8
2023-12-03,DEL5,32.77
2023-12-03,DEL5,12.64
2023-12-03,DEL5,5.0
2023-12-03,DEL5,15.5
2023-12-03,DEL6,16.44
2023-12-03,DEL6,67.51
2023-12-03,DEL6,18.87
2023-12-03,DEL6,32.68
2023-12-03,DEL6,5.0
2023-12-03,DEL6,5.0
2023-12-03,DEL6,5.0
2023-12-03,DEL6,5.0
2023-12-03,DEL6,21.14
2023-12-03,DEL6,32.37
2023-12-03,DEL6,10.98
2023-12-03,DEL6,40.9
2023-12-03,DEL6,5.0
2023-12-03,DEL6,38.72
2023-12-03,DEL6,25.38
2023-12-03,DEL6,5.0
2023-12-03,DEL6,5.0
2023-12-03,DEL6,5.0
2023-12-03,DEL6,5.0
2023-12-03,DEL6,19.92
2023-12-03,DEL6,27.27
2023-12-03,DEL6,15.27
2023-12-03,DEL6,5.0
2023-12-03,DEL6,57.74
2023-12-03,DEL6,32.21
2023-12-03,DEL6,24.41
2023-12-03,DEL6,12.43
2023-12-03,DEL6,48.96
2023-12-03,DEL6,5.0
2023-12-03,DEL6,17.18
2023-12-03,DEL6,33.08
2023-12-03,DEL6,37.99
2023-12-03,DEL6,5.0
2023-12-03,DEL6,22.1
2023-12-03,DEL6,24.16
2023-12-03,DEL7,22.65
2023-12-03,DEL7,11.5
2023-12-03,DEL7,5.0
2023-12-03,DEL7,13.72
2023-12-03,DEL7,53.46
2023-12-03,DEL7,5.0
2023-12-03,DEL7,31.5
2023-12-03,DEL7,52.43
2023-12-03,DEL7,62.92
2023-12-03,DEL7,21.82
2023-12-03,DEL7,5.0
2023-12-03,DEL7,49.45
2023-12-03,DEL7,32.3
2023-12-03,DEL7,25.9
2023-12-03,DEL7,11.76
2023-12-03,DEL7,5.0
2023-12-03,DEL7,5.0
2023-12-03,DEL7,7.72
2023-12-03,DEL7,27.36
2023-12-03,DEL7,27.84
2023-12-03,DEL7,5.0
2023-12-03,DEL7,65.76
2023-12-03,DEL7,30.96
2023-12-03,DEL7,5.0
2023-12-03,DEL7,45.88
2023-12-03,DEL7,21.13
2023-12-03,DEL7,24.93
2023-12-03,DEL7,10.1
2023-12-03,DEL7,30.88
2023-12-03,DEL7,37.13
2023-12-03,DEL8,22.48
2023-12-03,DEL8,5.0
2023-12-03,DEL8,5.0
2023-12-03,DEL8,5.0
2023-12-03,DEL8,25.24
2023-12-03,DEL8,20.99
2023-12-03,DEL8,5.0
2023-12-03,DEL8,43.15
2023-12-03,DEL8,5.0
2023-12-03,DEL8,21.8
2023-12-03,DEL8,31.25
2023-12-03,DEL8,17.48
2023-12-03,DEL8,41.39
2023-12-03,DEL8,5.0
2023-12-03,DEL8,5.0
2023-12-03,DEL8,22.08
2023-12-03,DEL8,22.73
2023-12-03,DEL8,22.16
2023-12-03,DEL8,5.0
2023-12-03,DEL8,14.99
2023-12-03,DEL8,35.54
2023-12-03,DEL8,39.59
2023-12-03,DEL8,30.07
2023-12-03,DEL8,5.0
2023-12-03,DEL8,54.91
2023-12-03,DEL8,20.61
2023-12-03,DEL8,10.2
2023-12-03,DEL8,25.0
2023-12-03,DEL8,48.5
2023-12-03,DEL8,5.0
2023-12-03,DEL8,64.26
2023-12-03,DEL8,21.25
2023-12-03,DEL8,17.07
2023-12-03,DEL8,20.73
2023-12-03,DEL8,45.73
2023-12-03,DEL8,5.9
2023-12-03,DEL8,34.83
2023-12-03,DEL8,26.33
2023-12-03,DEL8,5.0
2023-12-03,DEL8,24.93
2023-12-03,DEL8,5.0
2023-12-04,DEL1,73.33
2023-12-04,DEL1,49.7
2023-12-04,DEL1,64.1
2023-12-04,DEL1,49.33
2023-12-04,DEL1,27.87
2023-12-04,DEL1,61.02
2023-12-04,DEL1,74.28
2023-12-04,DEL1,66.86
2023-12-04,DEL1,50.07
2023-12-04,DEL1,72.4
2023-12-04,DEL1,14.77
2023-12-04,DEL1,74.95
2023-12-04,DEL1,44.28
2023-12-04,DEL1,27.2
2023-12-04,DEL1,56.36
2023-12-04,DEL1,46.3
2023-12-04,DEL1,53.57
2023-12-04,DEL1,45.06
2023-12-04,DEL1,62.44
2023-12-04,DEL1,5.0
2023-12-04,DEL1,37.53
2023-12-04,DEL1,27.67
2023-12-04,DEL1,64.16
2023-12-04,DEL1,36.29
2023-12-04,DEL1,60.56
2023-12-04,DEL1,61.83
2023-12-04,DEL1,48.43
2023-12-04,DEL1,49.86
2023-12-04,DEL1,44.42
2023-12-04,DEL1,49.31
2023-12-04,DEL1,54.88
2023-12-04,DEL1,14.27
2023-12-04,DEL1,44.38
2023-12-04,DEL1,32.39
2023-12-04,DEL1,24.45
2023-12-04,DEL1,43.04
2023-12-04,DEL1,65.3
2023-12-04,DEL1,31.31
2023-12-04,DEL1,21.33
2023-12-04,DEL1,5.0
2023-12-04,DEL1,45.63
2023-12-04,DEL1,104.23
2023-12-04,DEL2,11.48
2023-12-04,DEL2,74.76
2023-12-04,DEL2,47.45
2023-12-04,DEL2,58.49
2023-12-04,DEL2,22.63
2023-12-04,DEL2,46.06
2023-12-04,DEL2,38.0
2023-12-04,DEL2,64.35
2023-12-04,DEL2,27.22
2023-12-04,DEL2,50.8
2023-12-04,DEL2,51.95
2023-12-04,DEL2,23.8
2023-12-04,DEL2,28.01
2023-12-04,DEL2,21.27
2023-12-04,DEL2,46.62
2023-12-04,DEL2,52.18
2023-12-04,DEL2,49.05
2023-12-04,DEL2,22.06
2023-12-04,DEL2,42.11
2023-12-04,DEL2,15.61
2023-12-04,DEL2,66.27
2023-12-04,DEL2,29.91
2023-12-04,DEL2,65.33
2023-12-04,DEL2,43.98
2023-12-04,DEL2,29.18
2023-12-04,DEL2,23.98
2023-12-04,DEL2,52.37
2023-12-04,DEL2,29.59
2023-12-04,DEL2,46.27
2023-12-04,DEL2,52.9
2023-12-04,DEL2,72.89
2023-12-04,DEL2,80.56
2023-12-04,DEL2,36.85
2023-12-04,DEL2,40.21
2023-12-04,DEL2,62.44
2023-12-04,DEL2,26.19
2023-12-04,DEL2,11.55
2023-12-04,DEL3,81.08
2023-12-04,DEL3,70.09
2023-12-04,DEL3,70.08
2023-12-04,DEL3,38.55
2023-12-04,DEL3,73.06
2023-12-04,DEL3,46.09
2023-12-04,DEL3,20.88
2023-12-04,DEL3,47.36
2023-12-04,DEL3,42.53
2023-12-04,DEL3,11.32
2023-12-04,DEL3,45.08
2023-12-04,DEL3,34.28
2023-12-04,DEL3,5.92
2023-12-04,DEL3,31.04
2023-12-04,DEL3,24.49
2023-12-04,DEL3,41.9
2023-12-04,DEL3,42.2
2023-12-04,DEL3,33.65
2023-12-04,DEL3,38.17
2023-12-04,DEL3,41.67
2023-12-04,DEL3,73.62
2023-12-04,DEL3,62.59
2023-12-04,DEL3,16.77
2023-12-04,DEL3,88.54
2023-12-04,DEL3,40.64
2023-12-04,DEL3,53.56
2023-12-04,DEL3,50.79
2023-12-04,DEL3,80.75
2023-12-04,DEL3,39.9
2023-12-04,DEL3,18.17
2023-12-04,DEL3,47.08
2023-12-04,DEL3,52.46
2023-12-04,DEL3,43.23
2023-12-04,DEL3,33.25
2023-12-04,DEL3,11.63
2023-12-04,DEL3,51.58
2023-12-04,DEL3,37.54
2023-12-04,DEL4,37.82
2023-12-04,DEL4,37.75
2023-12-04,DEL4,41.45
2023-12-04,DEL4,11.91
2023-12-04,DEL4,59.36
2023-12-04,DEL4,26.59
2023-12-04,DEL4,39.71
2023-12-04,DEL4,35.64
2023-12-04,DEL4,69.43
2023-12-04,DEL4,63.67
2023-12-04,DEL4,45.36
2023-12-04,DEL4,63.89
2023-12-04,DEL4,64.81
2023-12-04,DEL4,39.92
2023-12-04,DEL4,50.2
2023-12-04,DEL4,78.17
2023-12-04,DEL4,54.73
2023-12-04,DEL4,36.21
2023-12-04,DEL4,25.87
2023-12-04,DEL4,9.64
2023-12-04,DEL4,50.06
2023-12-04,DEL4,53.29
2023-12-04,DEL4,18.49
2023-12-04,DEL4,6.14
2023-12-04,DEL4,51.4
2023-12-04,DEL4,51.53
2023-12-04,DEL4,40.09
2023-12-04,DEL4,5.0
2023-12-04,DEL4,29.12
2023-12-04,DEL4,32.59
2023-12-04,DEL4,84.91
2023-12-04,DEL4,49.74
2023-12-04,DEL4,20.3
2023-12-04,DEL4,34.2
2023-12-04,DEL4,36.86
2023-12-04,DEL4,16.26
2023-12-04,DEL4,64.1
2023-12-04,DEL4,43.34
2023-12-04,DEL4,54.88
2023-12-04,DEL4,83.35
2023-12-04,DEL4,47.9
2023-12-04,DEL4,69.88
2023-12-04,DEL4,30.44
2023-12-04,DEL4,65.84
2023-12-04,DEL4,71.86
2023-12-04,DEL4,43.08
2023-12-04,DEL4,51.39
2023-12-04,DEL4,51.9
2023-12-04,DEL4,65.13
2023-12-04,DEL5,41.13
2023-12-04,DEL5,49.43
2023-12-04,DEL5,23.38
2023-12-04,DEL5,19.98
2023-12-04,DEL5,52.17
2023-12-04,DEL5,33.28
2023-12-04,DEL5,71.44
2023-12-04,DEL5,38.39
2023-12-04,DEL5,8.8
2023-12-04,DEL5,77.54
2023-12-04,DEL5,58.65
2023-12-04,DEL5,26.89
2023-12-04,DEL5,80.33
2023-12-04,DEL5,22.32
2023-12-04,DEL5,77.06
2023-12-04,DEL5,45.79
2023-12-04,DEL5,43.0
2023-12-04,DEL5,48.91
2023-12-04,DEL5,42.58
2023-12-04,DEL5,34.89
2023-12-04,DEL5,23.27
2023-12-04,DEL5,42.15
2023-12-04,DEL5,45.45
2023-12-04,DEL5,17.23
2023-12-04,DEL5,43.51
2023-12-04,DEL5,14.23
2023-12-04,DEL5,37.08
2023-12-04,DEL5,38.26
2023-12-04,DEL5,31.42
2023-12-04,DEL5,32.14
2023-12-04,DEL5,70.96
2023-12-04,DEL5,23.89
2023-12-04,DEL6,39.61
2023-12-04,DEL6,43.71
2023-12-04,DEL6,47.37
2023-12-04,DEL6,49.94
2023-12-04,DEL6,16.26
2023-12-04,DEL6,57.82
2023-12-04,DEL6,11.71
2023-12-04,DEL6,27.42
2023-12-04,DEL6,47.24
2023-12-04,DEL6,32.39
2023-12-04,DEL6,30.87
2023-12-04,DEL6,19.28
2023-12-04,DEL6,51.04
2023-12-04,DEL6,59.37
2023-12-04,DEL6,42.94
2023-12-04,DEL6,57.91
2023-12-04,DEL6,51.73
2023-12-04,DEL6,45.01
2023-12-04,DEL6,18.05
2023-12-04,DEL6,35.88
2023-12-04,DEL6,30.15
2023-12-04,DEL6,29.69
2023-12-04,DEL6,64.42
2023-12-04,DEL6,60.05
2023-12-04,DEL6,22.49
2023-12-04,DEL6,74.37
2023-12-04,DEL6,58.66
2023-12-04,DEL6,72.49
2023-12-04,DEL6,66.14
2023-12-04,DEL6,76.3
2023-12-04,DEL6,15.78
2023-12-04,DEL6,41.24
2023-12-04,DEL6,32.18
2023-12-04,DEL6,45.98
2023-12-04,DEL6,46.8
2023-12-04,DEL6,5.0
2023-12-04,DEL6,40.63
2023-12-04,DEL6,28.6
2023-12-04,DEL6,48.19
2023-12-04,DEL6,11.27
2023-12-04,DEL6,49.84
2023-12-04,DEL6,103.28
2023-12-04,DEL6,5.0
2023-12-04,DEL6,67.42
2023-12-04,DEL6,45.71
2023-12-04,DEL6,52.4
2023-12-04,DEL7,14.75
2023-12-04,DEL7,38.18
2023-12-04,DEL7,50.05
2023-12-04,DEL7,41.45
2023-12-04,DEL7,63.47
2023-12-04,DEL7,75.62
2023-12-04,DEL7,34.81
2023-12-04,DEL7,46.11
2023-12-04,DEL7,75.54
2023-12-04,DEL7,25.11
2023-12-04,DEL7,31.26
2023-12-04,DEL7,72.89
2023-12-04,DEL7,31.61
2023-12-04,DEL7,43.51
2023-12-04,DEL7,32.76
2023-12-04,DEL7,26.77
2023-12-04,DEL7,58.24
2023-12-04,DEL7,42.5
2023-12-04,DEL7,34.95
2023-12-04,DEL7,65.25
2023-12-04,DEL7,56.63
2023-12-04,DEL7,68.61
2023-12-04,DEL7,28.61
2023-12-04,DEL7,17.35
2023-12-04,DEL7,10.07
2023-12-04,DEL7,30.41
2023-12-04,DEL7,18.2
2023-12-04,DEL7,36.56
2023-12-04,DEL7,60.31
2023-12-04,DEL7,42.94
2023-12-04,DEL7,33.7
2023-12-04,DEL8,8.1
2023-12-04,DEL8,5.0
2023-12-04,DEL8,39.94
2023-12-04,DEL8,86.84
2023-12-04,DEL8,46.69
2023-12-04,DEL8,5.0
2023-12-04,DEL8,40.3
2023-12-04,DEL8,59.19
2023-12-04,DEL8,69.83
2023-12-04,DEL8,61.84
2023-12-04,DEL8,22.48
2023-12-04,DEL8,53.52
2023-12-04,DEL8,55.16
2023-12-04,DEL8,28.11
2023-12-04,DEL8,58.97
2023-12-04,DEL8,33.98
2023-12-04,DEL8,46.72
2023-12-04,DEL8,47.71
2023-12-04,DEL8,17.22
2023-12-04,DEL8,51.55
2023-12-04,DEL8,24.99
2023-12-04,DEL8,61.87
2023-12-04,DEL8,33.27
2023-12-04,DEL8,40.2
2023-12-04,DEL8,49.61
2023-12-04,DEL8,28.64
2023-12-04,DEL8,56.12
2023-12-04,DEL8,67.38
2023-12-04,DEL8,61.15
2023-12-04,DEL8,41.7
2023-12-04,DEL8,16.82
2023-12-04,DEL8,47.01
2023-12-04,DEL8,93.23
2023-12-04,DEL8,33.17
2023-12-04,DEL8,17.34
2023-12-04,DEL8,53.92
2023-12-04,DEL8,28.36
2023-12-05,DEL1,47.78
2023-12-05,DEL1,75.34
2023-12-05,DEL1,56.62
2023-12-05,DEL1,56.44
2023-12-05,DEL1,44.83
2023-12-05,DEL1,65.78
2023-12-05,DEL1,77.04
2023-12-05,DEL1,126.85
2023-12-05,DEL1,39.64
2023-12-05,DEL1,57.59
2023-12-05,DEL1,84.58
2023-12-05,DEL1,27.9
2023-12-05,DEL1,73.7
2023-12-05,DEL1,86.07
2023-12-05,DEL1,41.37
2023-12-05,DEL1,68.94
2023-12-05,DEL1,101.43
2023-12-05,DEL1,84.58
2023-12-05,DEL1,44.94
2023-12-05,DEL1,77.79
2023-12-05,DEL1,99.74
2023-12-05,DEL1,42.68
2023-12-05,DEL1,71.02
2023-12-05,DEL1,73.9
2023-12-05,DEL1,57.69
2023-12-05,DEL1,56.07
2023-12-05,DEL1,60.67
2023-12-05,DEL1,79.94
2023-12-05,DEL1,73.15
2023-12-05,DEL1,64.43
2023-12-05,DEL1,78.97
2023-12-05,DEL1,58.73
2023-12-05,DEL1,71.52
2023-12-05,DEL1,101.63
2023-12-05,DEL1,71.28
2023-12-05,DEL1,64.26
2023-12-05,DEL1,68.43
2023-12-05,DEL1,40.76
2023-12-05,DEL1,79.43
2023-12-05,DEL1,36.62
2023-12-05,DEL1,78.17
2023-12-05,DEL1,88.37
2023-12-05,DEL1,38.08
2023-12-05,DEL2,25.88
2023-12-05,DEL2,92.24
2023-12-05,DEL2,104.31
2023-12-05,DEL2,62.28
2023-12-05,DEL2,77.74
2023-12-05,DEL2,91.53
2023-12-05,DEL2,67.86
2023-12-05,DEL2,68.19
2023-12-05,DEL2,64.04
2023-12-05,DEL2,81.43
2023-12-05,DEL2,67.47
2023-12-05,DEL2,90.72
2023-12-05,DEL2,59.55
2023-12-05,DEL2,68.82
2023-12-05,DEL2,70.06
2023-12-05,DEL2,54.64
2023-12-05,DEL2,15.57
2023-12-05,DEL2,71.09
2023-12-05,DEL2,48.25
2023-12-05,DEL2,70.18
2023-12-05,DEL2,44.55
2023-12-05,DEL2,80.43
2023-12-05,DEL2,74.29
2023-12-05,DEL2,95.49
2023-12-05,DEL2,87.18
2023-12-05,DEL2,92.31
2023-12-05,DEL2,63.74
2023-12-05,DEL2,71.0
2023-12-05,DEL2,54.21
2023-12-05,DEL2,27.84
2023-12-05,DEL2,88.23
2023-12-05,DEL2,46.84
2023-12-05,DEL2,49.64
2023-12-05,DEL2,66.2
2023-12-05,DEL2,84.79
2023-12-05,DEL2,74.93
2023-12-05,DEL2,58.77
2023-12-05,DEL2,38.89
2023-12-05,DEL2,87.02
2023-12-05,DEL2,93.59
2023-12-05,DEL2,71.07
2023-12-05,DEL3,51.47
2023-12-05,DEL3,84.81
2023-12-05,DEL3,65.17
2023-12-05,DEL3,79.51
2023-12-05,DEL3,70.23
2023-12-05,DEL3,78.25
2023-12-05,DEL3,67.53
2023-12-05,DEL3,43.62
2023-12-05,DEL3,42.46
2023-12-05,DEL3,77.41
2023-12-05,DEL3,75.73
2023-12-05,DEL3,64.8
2023-12-05,DEL3,81.88
2023-12-05,DEL3,75.86
2023-12-05,DEL3,92.36
2023-12-05,DEL3,90.63
2023-12-05,DEL3,67.56
2023-12-05,DEL3,13.44
2023-12-05,DEL3,65.1
2023-12-05,DEL3,32.42
2023-12-05,DEL3,63.41
2023-12-05,DEL3,64.28
2023-12-05,DEL3,89.42
2023-12-05,DEL3,74.36
2023-12-05,DEL3,92.93
2023-12-05,DEL3,83.58
2023-12-05,DEL3,92.66
2023-12-05,DEL3,70.04
2023-12-05,DEL3,83.63
2023-12-05,DEL3,89.12
2023-12-05,DEL3,50.64
2023-12-05,DEL3,55.31
2023-12-05,DEL3,76.01
2023-12-05,DEL3,49.2
2023-12-05,DEL3,22.11
2023-12-05,DEL3,68.92
2023-12-05,DEL3,62.08
2023-12-05,DEL3,67.49
2023-12-05,DEL3,36.09
2023-12-05,DEL3,69.66
2023-12-05,DEL3,55.9
2023-12-05,DEL4,44.89
2023-12-05,DEL4,72.41
2023-12-05,DEL4,51.39
2023-12-05,DEL4,69.16
2023-12-05,DEL4,60.87
2023-12-05,DEL4,55.29
2023-12-05,DEL4,74.84
2023-12-05,DEL4,61.94
2023-12-05,DEL4,79.01
2023-12-05,DEL4,26.54
2023-12-05,DEL4,65.59
2023-12-05,DEL4,38.55
2023-12-05,DEL4,64.82
2023-12-05,DEL4,85.87
2023-12-05,DEL4,25.82
2023-12-05,DEL4,69.9
2023-12-05,DEL4,82.8
2023-12-05,DEL4,79.42
2023-12-05,DEL4,32.37
2023-12-05,DEL4,58.0
2023-12-05,DEL4,51.75
2023-12-05,DEL4,44.36
2023-12-05,DEL4,48.69
2023-12-05,DEL4,86.76
2023-12-05,DEL4,84.94
2023-12-05,DEL4,56.35
2023-12-05,DEL4,65.87
2023-12-05,DEL4,86.05
2023-12-05,DEL4,80.95
2023-12-05,DEL4,79.78
2023-12-05,DEL4,90.94
2023-12-05,DEL4,75.47
2023-12-05,DEL4,56.67
2023-12-05,DEL4,76.7
2023-12-05,DEL4,49.71
2023-12-05,DEL4,105.42
2023-12-05,DEL4,77.35
2023-12-05,DEL4,60.1
2023-12-05,DEL4,85.25
2023-12-05,DEL4,46.74
2023-12-05,DEL4,53.73
2023-12-05,DEL4,56.82
2023-12-05,DEL4,41.24
2023-12-05,DEL4,31.29
2023-12-05,DEL4,76.71
2023-12-05,DEL5,79.93
2023-12-05,DEL5,87.67
2023-12-05,DEL5,74.52
2023-12-05,DEL5,53.02
2023-12-05,DEL5,63.83
2023-12-05,DEL5,66.36
2023-12-05,DEL5,67.85
2023-12-05,DEL5,80.51
2023-12-05,DEL5,98.8
2023-12-05,DEL5,52.3
2023-12-05,DEL5,67.99
2023-12-05,DEL5,38.09
2023-12-05,DEL5,96.59
2023-12-05,DEL5,41.66
2023-12-05,DEL5,47.2
2023-12-05,DEL5,33.82
2023-12-05,DEL5,72.8
2023-12-05,DEL5,52.24
2023-12-05,DEL5,68.24
2023-12-05,DEL5,70.75
2023-12-05,DEL5,69.61
2023-12-05,DEL5,28.18
2023-12-05,DEL5,81.12
2023-12-05,DEL5,83.45
2023-12-05,DEL5,61.52
2023-12-05,DEL5,77.28
2023-12-05,DEL5,67.06
2023-12-05,DEL5,89.38
2023-12-05,DEL5,87.76
2023-12-05,DEL5,64.6
2023-12-05,DEL5,102.64
