date,city,avg_delay_minutes,avg_temp,humidity,weather_condition
2023-02-24,Mumbai,0.343817837,27.13468491,49.94086603,Moderate Rain
2023-02-24,Mumbai,0.502437395,27.13468491,49.94086603,Moderate Rain
2023-02-25,Bangalore,1.133840377,26.08220116,46.71021031,Moderate Rain
2023-02-25,Bangalore,1.21411989,26.08220116,46.71021031,Moderate Rain
2023-02-25,Bangalore,1.088422696,26.08220116,46.71021031,Moderate Rain
2023-02-25,Bangalore,0.808049423,26.08220116,46.71021031,Moderate Rain
2023-02-25,Bangalore,1.137912885,26.08220116,46.71021031,Moderate Rain
2023-02-25,Chennai,1.116197176,26.20755309,53.14030288,Light Rain
2023-02-25,Chennai,1.024380864,26.20755309,53.14030288,Light Rain
2023-02-25,Chennai,1.14456236,26.20755309,53.14030288,Light Rain
2023-02-25,Chennai,0.870018151,26.20755309,53.14030288,Light Rain
2023-02-25,Chennai,1.095653681,26.20755309,53.14030288,Light Rain
2023-02-25,Delhi,0.607918708,27.34379272,65.04649494,Moderate Rain
2023-02-25,Delhi,0.41063771,27.34379272,65.04649494,Moderate Rain
2023-02-25,Delhi,0.529670437,27.34379272,65.04649494,Moderate Rain
2023-02-25,Delhi,0.529325576,27.34379272,65.04649494,Moderate Rain
2023-02-25,Delhi,0.532363863,27.34379272,65.04649494,Moderate Rain
2023-02-25,Kolkata,0.46955324,32.80953859,62.22464262,Light Rain
2023-02-25,Kolkata,0.443173625,32.80953859,62.22464262,Light Rain
2023-02-25,Kolkata,0.44116033,32.80953859,62.22464262,Light Rain
2023-02-25,Kolkata,0.49036587,32.80953859,62.22464262,Light Rain
2023-02-25,Kolkata,0.525464712,32.80953859,62.22464262,Light Rain
2023-02-25,Mumbai,0.565390001,28.18105715,43.55183742,Clear
2023-02-25,Mumbai,0.504986144,28.18105715,43.55183742,Clear
2023-02-25,Mumbai,0.524675247,28.18105715,43.55183742,Clear
2023-02-25,Mumbai,0.399140162,28.18105715,43.55183742,Clear
2023-02-25,Mumbai,0.491306791,28.18105715,43.55183742,Clear
2023-02-26,Bangalore,0.947925941,29.7323049,57.08767284,Moderate Rain
2023-02-26,Bangalore,1.121943114,29.7323049,57.08767284,Moderate Rain
2023-02-26,Bangalore,1.006753334,29.7323049,57.08767284,Moderate Rain
2023-02-26,Bangalore,0.835297986,29.7323049,57.08767284,Moderate Rain
2023-02-26,Bangalore,0.934559339,29.7323049,57.08767284,Moderate Rain
2023-02-26,Chennai,0.89541225,25.21679279,64.6844284,Moderate Rain
2023-02-26,Chennai,1.053922411,25.21679279,64.6844284,Moderate Rain
2023-02-26,Chennai,1.241363428,25.21679279,64.6844284,Moderate Rain
2023-02-26,Chennai,0.932686572,25.21679279,64.6844284,Moderate Rain
2023-02-26,Chennai,1.102405118,25.21679279,64.6844284,Moderate Rain
2023-02-26,Delhi,0.439841983,28.29617198,63.58257448,Light Rain
2023-02-26,Delhi,0.404711796,28.29617198,63.58257448,Light Rain
2023-02-26,Delhi,0.575076509,28.29617198,63.58257448,Light Rain
2023-02-26,Delhi,0.631124868,28.29617198,63.58257448,Light Rain
2023-02-26,Delhi,0.501893941,28.29617198,63.58257448,Light Rain
2023-02-26,Kolkata,0.591096353,33.55673241,64.44863255,Moderate Rain
2023-02-26,Kolkata,0.413038742,33.55673241,64.44863255,Moderate Rain
2023-02-26,Kolkata,0.530988396,33.55673241,64.44863255,Moderate Rain
2023-02-26,Kolkata,0.54864307,33.55673241,64.44863255,Moderate Rain
2023-02-26,Kolkata,0.554260093,33.55673241,64.44863255,Moderate Rain
2023-02-26,Mumbai,0.460813827,23.5833666,55.39835924,Moderate Rain
2023-02-26,Mumbai,0.506608432,23.5833666,55.39835924,Moderate Rain
2023-02-26,Mumbai,0.513422287,23.5833666,55.39835924,Moderate Rain
2023-02-26,Mumbai,0.575824282,23.5833666,55.39835924,Moderate Rain
2023-02-26,Mumbai,0.478090238,23.5833666,55.39835924,Moderate Rain
2023-02-27,Bangalore,1.117215679,23.81733666,44.19441563,Moderate Rain
2023-02-27,Bangalore,1.030621921,23.81733666,44.19441563,Moderate Rain
2023-02-27,Bangalore,0.795067951,23.81733666,44.19441563,Moderate Rain
2023-02-27,Bangalore,1.133673596,23.81733666,44.19441563,Moderate Rain
2023-02-27,Bangalore,1.256288423,23.81733666,44.19441563,Moderate Rain
2023-02-27,Chennai,0.941142953,26.47182586,53.27830397,Light Rain
2023-02-27,Chennai,1.123091675,26.47182586,53.27830397,Light Rain
2023-02-27,Chennai,0.926425057,26.47182586,53.27830397,Light Rain
2023-02-27,Chennai,1.0243759,26.47182586,53.27830397,Light Rain
2023-02-27,Chennai,1.204027899,26.47182586,53.27830397,Light Rain
2023-02-27,Delhi,0.505802183,26.87070849,49.63240797,Moderate Rain
2023-02-27,Delhi,0.590391979,26.87070849,49.63240797,Moderate Rain
2023-02-27,Delhi,0.497333313,26.87070849,49.63240797,Moderate Rain
2023-02-27,Delhi,0.507489928,26.87070849,49.63240797,Moderate Rain
2023-02-27,Delhi,0.562507345,26.87070849,49.63240797,Moderate Rain
2023-02-27,Kolkata,0.501083847,24.56406687,64.34414856,Moderate Rain
2023-02-27,Kolkata,0.507171484,24.56406687,64.34414856,Moderate Rain
2023-02-27,Kolkata,0.503878251,24.56406687,64.34414856,Moderate Rain
2023-02-27,Kolkata,0.548063902,24.56406687,64.34414856,Moderate Rain
2023-02-27,Kolkata,0.548127098,24.56406687,64.34414856,Moderate Rain
2023-02-27,Mumbai,0.535674041,30.17246968,59.82266666,Moderate Rain
2023-02-27,Mumbai,0.495904785,30.17246968,59.82266666,Moderate Rain
2023-02-27,Mumbai,0.515993575,30.17246968,59.82266666,Moderate Rain
2023-02-27,Mumbai,0.628287577,30.17246968,59.82266666,Moderate Rain
2023-02-27,Mumbai,0.548902474,30.17246968,59.82266666,Moderate Rain
2023-02-28,Bangalore,0.833393756,28.21733143,41.86396162,Moderate Rain
2023-02-28,Bangalore,0.967268734,28.21733143,41.86396162,Moderate Rain
2023-02-28,Bangalore,1.197415584,28.21733143,41.86396162,Moderate Rain
2023-02-28,Bangalore,0.983549682,28.21733143,41.86396162,Moderate Rain
2023-02-28,Bangalore,1.129540746,28.21733143,41.86396162,Moderate Rain
2023-02-28,Chennai,0.851549837,29.52539066,53.28120815,Moderate Rain
2023-02-28,Chennai,1.017882711,29.52539066,53.28120815,Moderate Rain
2023-02-28,Chennai,0.988715446,29.52539066,53.28120815,Moderate Rain
2023-02-28,Chennai,0.810467817,29.52539066,53.28120815,Moderate Rain
2023-02-28,Chennai,1.29717775,29.52539066,53.28120815,Moderate Rain
2023-02-28,Delhi,0.469260502,30.9726663,53.91987924,Light Rain
2023-02-28,Delhi,0.557453247,30.9726663,53.91987924,Light Rain
2023-02-28,Delhi,0.508188576,30.9726663,53.91987924,Light Rain
2023-02-28,Delhi,0.577894605,30.9726663,53.91987924,Light Rain
2023-02-28,Delhi,0.410502053,30.9726663,53.91987924,Light Rain
2023-02-28,Kolkata,0.556941929,27.99848357,40.25124852,Clear
2023-02-28,Kolkata,0.562362316,27.99848357,40.25124852,Clear
2023-02-28,Kolkata,0.487504119,27.99848357,40.25124852,Clear
2023-02-28,Kolkata,0.466660282,27.99848357,40.25124852,Clear
2023-02-28,Kolkata,0.438927384,27.99848357,40.25124852,Clear
2023-02-28,Mumbai,0.479512307,28.41574999,58.91474709,Moderate Rain
2023-02-28,Mumbai,0.541454828,28.41574999,58.91474709,Moderate Rain
2023-02-28,Mumbai,0.459541919,28.41574999,58.91474709,Moderate Rain
2023-02-28,Mumbai,0.538881929,28.41574999,58.91474709,Moderate Rain
2023-02-28,Mumbai,0.442375641,28.41574999,58.91474709,Moderate Rain
2023-03-01,Bangalore,0.898800112,25.49281455,60.24303828,Light Rain
2023-03-01,Bangalore,1.034334149,25.49281455,60.24303828,Light Rain
2023-03-01,Bangalore,0.909859808,25.49281455,60.24303828,Light Rain
2023-03-01,Bangalore,0.961277421,25.49281455,60.24303828,Light Rain
2023-03-01,Bangalore,1.069785531,25.49281455,60.24303828,Light Rain
2023-03-01,Chennai,0.918555952,24.25612849,48.99039021,Light Rain
2023-03-01,Chennai,1.042255015,24.25612849,48.99039021,Light Rain
2023-03-01,Chennai,0.927113935,24.25612849,48.99039021,Light Rain
2023-03-01,Chennai,0.991381629,24.25612849,48.99039021,Light Rain
2023-03-01,Chennai,0.974657563,24.25612849,48.99039021,Light Rain
2023-03-01,Delhi,0.48694663,25.21885633,59.98338118,Light Rain
2023-03-01,Delhi,0.515303707,25.21885633,59.98338118,Light Rain
2023-03-01,Delhi,0.537647304,25.21885633,59.98338118,Light Rain
2023-03-01,Delhi,0.443098083,25.21885633,59.98338118,Light Rain
2023-03-01,Delhi,0.327932653,25.21885633,59.98338118,Light Rain
2023-03-01,Kolkata,0.499393024,23.98155945,52.40151296,Light Rain
2023-03-01,Kolkata,0.55662528,23.98155945,52.40151296,Light Rain
2023-03-01,Kolkata,0.468408828,23.98155945,52.40151296,Light Rain
2023-03-01,Kolkata,0.467348009,23.98155945,52.40151296,Light Rain
2023-03-01,Kolkata,0.505178924,23.98155945,52.40151296,Light Rain
2023-03-01,Mumbai,0.571556981,28.5957363,72.21376669,Moderate Rain
2023-03-01,Mumbai,0.601237179,28.5957363,72.21376669,Moderate Rain
2023-03-01,Mumbai,0.394272603,28.5957363,72.21376669,Moderate Rain
2023-03-01,Mumbai,0.489398396,28.5957363,72.21376669,Moderate Rain
2023-03-01,Mumbai,0.584903029,28.5957363,72.21376669,Moderate Rain
2023-03-02,Bangalore,0.888773325,33.62657073,62.06454769,Moderate Rain
2023-03-02,Bangalore,0.888438882,33.62657073,62.06454769,Moderate Rain
2023-03-02,Bangalore,0.948379017,33.62657073,62.06454769,Moderate Rain
2023-03-02,Bangalore,1.238798972,33.62657073,62.06454769,Moderate Rain
2023-03-02,Bangalore,1.05993879,33.62657073,62.06454769,Moderate Rain
2023-03-02,Chennai,1.093361036,24.27125633,48.80109826,Light Rain
2023-03-02,Chennai,0.833248344,24.27125633,48.80109826,Light Rain
2023-03-02,Chennai,1.044041939,24.27125633,48.80109826,Light Rain
2023-03-02,Chennai,0.851891476,24.27125633,48.80109826,Light Rain
2023-03-02,Chennai,1.160391474,24.27125633,48.80109826,Light Rain
2023-03-02,Delhi,0.512046551,29.16603725,64.64197476,Moderate Rain
2023-03-02,Delhi,0.437948595,29.16603725,64.64197476,Moderate Rain
2023-03-02,Delhi,0.573461124,29.16603725,64.64197476,Moderate Rain
2023-03-02,Delhi,0.512794435,29.16603725,64.64197476,Moderate Rain
2023-03-02,Delhi,0.489344288,29.16603725,64.64197476,Moderate Rain
2023-03-02,Kolkata,0.559959865,30.59279488,71.00720083,Light Rain
2023-03-02,Kolkata,0.423244659,30.59279488,71.00720083,Light Rain
2023-03-02,Kolkata,0.557983461,30.59279488,71.00720083,Light Rain
2023-03-02,Kolkata,0.421622422,30.59279488,71.00720083,Light Rain
2023-03-02,Kolkata,0.623962294,30.59279488,71.00720083,Light Rain
2023-03-02,Mumbai,0.587453655,32.88166673,66.16732118,Light Rain
2023-03-02,Mumbai,0.49865749,32.88166673,66.16732118,Light Rain
2023-03-02,Mumbai,0.587622954,32.88166673,66.16732118,Light Rain
2023-03-02,Mumbai,0.571876867,32.88166673,66.16732118,Light Rain
2023-03-02,Mumbai,0.438920068,32.88166673,66.16732118,Light Rain
2023-03-03,Bangalore,0.772893128,28.65868619,56.07689527,Clear
2023-03-03,Bangalore,0.99544136,28.65868619,56.07689527,Clear
2023-03-03,Bangalore,1.096292269,28.65868619,56.07689527,Clear
2023-03-03,Bangalore,0.939547405,28.65868619,56.07689527,Clear
2023-03-03,Bangalore,1.040868874,28.65868619,56.07689527,Clear
2023-03-03,Chennai,0.9233129,28.79971797,55.03006019,Moderate Rain
2023-03-03,Chennai,1.137977165,28.79971797,55.03006019,Moderate Rain
2023-03-03,Chennai,0.878790142,28.79971797,55.03006019,Moderate Rain
2023-03-03,Chennai,0.862754642,28.79971797,55.03006019,Moderate Rain
2023-03-03,Chennai,0.630320286,28.79971797,55.03006019,Moderate Rain
2023-03-03,Delhi,0.625255127,29.57334052,47.53728413,Light Rain
2023-03-03,Delhi,0.457552202,29.57334052,47.53728413,Light Rain
2023-03-03,Delhi,0.455212227,29.57334052,47.53728413,Light Rain
2023-03-03,Delhi,0.491785484,29.57334052,47.53728413,Light Rain
2023-03-03,Delhi,0.522785952,29.57334052,47.53728413,Light Rain
2023-03-03,Kolkata,0.486039631,24.91103387,56.66091987,Light Rain
2023-03-03,Kolkata,0.536252094,24.91103387,56.66091987,Light Rain
2023-03-03,Kolkata,0.470920228,24.91103387,56.66091987,Light Rain
2023-03-03,Kolkata,0.582615734,24.91103387,56.66091987,Light Rain
2023-03-03,Kolkata,0.671303128,24.91103387,56.66091987,Light Rain
2023-03-03,Mumbai,0.49583935,21.07875491,47.08648907,Moderate Rain
2023-03-03,Mumbai,0.638247883,21.07875491,47.08648907,Moderate Rain
2023-03-03,Mumbai,0.496699334,21.07875491,47.08648907,Moderate Rain
2023-03-03,Mumbai,0.665630741,21.07875491,47.08648907,Moderate Rain
2023-03-03,Mumbai,0.425473046,21.07875491,47.08648907,Moderate Rain
2023-03-04,Bangalore,0.702664692,28.89380703,51.91872425,Moderate Rain
2023-03-04,Bangalore,1.02523025,28.89380703,51.91872425,Moderate Rain
2023-03-04,Bangalore,1.041138754,28.89380703,51.91872425,Moderate Rain
2023-03-04,Bangalore,1.041662194,28.89380703,51.91872425,Moderate Rain
2023-03-04,Bangalore,0.914063743,28.89380703,51.91872425,Moderate Rain
2023-03-04,Chennai,0.979729766,26.55807201,47.58901975,Moderate Rain
2023-03-04,Chennai,0.98259677,26.55807201,47.58901975,Moderate Rain
2023-03-04,Chennai,0.871036334,26.55807201,47.58901975,Moderate Rain
2023-03-04,Chennai,0.93547323,26.55807201,47.58901975,Moderate Rain
2023-03-04,Chennai,0.909647843,26.55807201,47.58901975,Moderate Rain
2023-03-04,Delhi,0.384581063,28.60275534,74.0198368,Light Rain
2023-03-04,Delhi,0.511535243,28.60275534,74.0198368,Light Rain
2023-03-04,Delhi,0.560037381,28.60275534,74.0198368,Light Rain
2023-03-04,Delhi,0.521271227,28.60275534,74.0198368,Light Rain
2023-03-04,Delhi,0.453119046,28.60275534,74.0198368,Light Rain
2023-03-04,Kolkata,0.439889574,28.81723757,59.29913417,Light Rain
2023-03-04,Kolkata,0.517808894,28.81723757,59.29913417,Light Rain
2023-03-04,Kolkata,0.572261635,28.81723757,59.29913417,Light Rain
2023-03-04,Kolkata,0.325796015,28.81723757,59.29913417,Light Rain
2023-03-04,Kolkata,0.561323578,28.81723757,59.29913417,Light Rain
2023-03-04,Mumbai,0.566878696,30.85974935,74.68961219,Light Rain
2023-03-04,Mumbai,0.458492934,30.85974935,74.68961219,Light Rain
2023-03-04,Mumbai,0.453803167,30.85974935,74.68961219,Light Rain
2023-03-04,Mumbai,0.46366864,30.85974935,74.68961219,Light Rain
2023-03-04,Mumbai,0.358141308,30.85974935,74.68961219,Light Rain
2023-03-05,Bangalore,1.177456605,23.20882621,66.84445039,Light Rain
2023-03-05,Bangalore,1.082825117,23.20882621,66.84445039,Light Rain
2023-03-05,Bangalore,0.850680073,23.20882621,66.84445039,Light Rain
2023-03-05,Bangalore,1.035551121,23.20882621,66.84445039,Light Rain
2023-03-05,Bangalore,1.032163449,23.20882621,66.84445039,Light Rain
2023-03-05,Chennai,0.738015255,25.23489065,60.10361586,Light Rain
2023-03-05,Chennai,0.930398123,25.23489065,60.10361586,Light Rain
2023-03-05,Chennai,1.098485323,25.23489065,60.10361586,Light Rain
2023-03-05,Chennai,0.895978547,25.23489065,60.10361586,Light Rain
2023-03-05,Chennai,0.938087384,25.23489065,60.10361586,Light Rain
2023-03-05,Delhi,0.584824085,22.36568489,53.09228698,Moderate Rain
2023-03-05,Delhi,0.45361973,22.36568489,53.09228698,Moderate Rain
2023-03-05,Delhi,0.436928535,22.36568489,53.09228698,Moderate Rain
2023-03-05,Delhi,0.499360168,22.36568489,53.09228698,Moderate Rain
2023-03-05,Delhi,0.446217743,22.36568489,53.09228698,Moderate Rain
2023-03-05,Kolkata,0.569861667,27.41644349,51.53153884,Light Rain
2023-03-05,Kolkata,0.471600436,27.41644349,51.53153884,Light Rain
2023-03-05,Kolkata,0.471455551,27.41644349,51.53153884,Light Rain
2023-03-05,Kolkata,0.463518294,27.41644349,51.53153884,Light Rain
2023-03-05,Kolkata,0.371894774,27.41644349,51.53153884,Light Rain
2023-03-05,Mumbai,0.493536256,26.8878922,63.34517158,Moderate Rain
2023-03-05,Mumbai,0.507181778,26.8878922,63.34517158,Moderate Rain
2023-03-05,Mumbai,0.569948597,26.8878922,63.34517158,Moderate Rain
2023-03-05,Mumbai,0.603029333,26.8878922,63.34517158,Moderate Rain
2023-03-05,Mumbai,0.640360006,26.8878922,63.34517158,Moderate Rain
2023-03-06,Bangalore,0.979422288,23.344909,60.06953057,Light Rain
2023-03-06,Bangalore,1.223635107,23.344909,60.06953057,Light Rain
2023-03-06,Bangalore,1.181042925,23.344909,60.06953057,Light Rain
2023-03-06,Bangalore,0.905083706,23.344909,60.06953057,Light Rain
2023-03-06,Bangalore,0.973424862,23.344909,60.06953057,Light Rain
2023-03-06,Chennai,1.130418755,25.13241474,57.81447265,Light Rain
2023-03-06,Chennai,1.033606247,25.13241474,57.81447265,Light Rain
2023-03-06,Chennai,1.157049224,25.13241474,57.81447265,Light Rain
2023-03-06,Chennai,0.794936022,25.13241474,57.81447265,Light Rain
2023-03-06,Chennai,1.176633983,25.13241474,57.81447265,Light Rain
2023-03-06,Delhi,0.534048313,27.98452775,65.61079043,Moderate Rain
2023-03-06,Delhi,0.476615153,27.98452775,65.61079043,Moderate Rain
2023-03-06,Delhi,0.518135297,27.98452775,65.61079043,Moderate Rain
2023-03-06,Delhi,0.466498753,27.98452775,65.61079043,Moderate Rain
2023-03-06,Delhi,0.499965618,27.98452775,65.61079043,Moderate Rain
2023-03-06,Kolkata,0.64843998,30.86298798,48.40838328,Clear
2023-03-06,Kolkata,0.577944759,30.86298798,48.40838328,Clear
2023-03-06,Kolkata,0.621877189,30.86298798,48.40838328,Clear
2023-03-06,Kolkata,0.513068737,30.86298798,48.40838328,Clear
2023-03-06,Kolkata,0.49894057,30.86298798,48.40838328,Clear
2023-03-06,Mumbai,0.539067426,28.99884911,48.92443325,Light Rain
2023-03-06,Mumbai,0.620649874,28.99884911,48.92443325,Light Rain
2023-03-06,Mumbai,0.516373471,28.99884911,48.92443325,Light Rain
2023-03-06,Mumbai,0.567697378,28.99884911,48.92443325,Light Rain
2023-03-06,Mumbai,0.450071631,28.99884911,48.92443325,Light Rain
2023-03-07,Bangalore,1.220299288,26.69787392,70.15401977,Moderate Rain
2023-03-07,Bangalore,1.552434398,26.69787392,70.15401977,Moderate Rain
2023-03-07,Bangalore,0.91205408,26.69787392,70.15401977,Moderate Rain
2023-03-07,Bangalore,1.030238252,26.69787392,70.15401977,Moderate Rain
2023-03-07,Bangalore,1.312908051,26.69787392,70.15401977,Moderate Rain
2023-03-07,Chennai,0.997409028,25.82417609,66.89074272,Light Rain
2023-03-07,Chennai,1.094673884,25.82417609,66.89074272,Light Rain
2023-03-07,Chennai,0.865339331,25.82417609,66.89074272,Light Rain
2023-03-07,Chennai,1.05667111,25.82417609,66.89074272,Light Rain
2023-03-07,Chennai,1.045916452,25.82417609,66.89074272,Light Rain
2023-03-07,Delhi,0.480993693,27.7104558,67.41541763,Light Rain
2023-03-07,Delhi,0.380423847,27.7104558,67.41541763,Light Rain
2023-03-07,Delhi,0.459096528,27.7104558,67.41541763,Light Rain
2023-03-07,Delhi,0.462433341,27.7104558,67.41541763,Light Rain
2023-03-07,Delhi,0.360184958,27.7104558,67.41541763,Light Rain
2023-03-07,Kolkata,0.405817901,28.14873613,74.2833148,Light Rain
2023-03-07,Kolkata,0.523171482,28.14873613,74.2833148,Light Rain
2023-03-07,Kolkata,0.437549452,28.14873613,74.2833148,Light Rain
2023-03-07,Kolkata,0.54744193,28.14873613,74.2833148,Light Rain
2023-03-07,Kolkata,0.530168728,28.14873613,74.2833148,Light Rain
2023-03-07,Mumbai,0.431979564,30.2136807,72.23875526,Light Rain
2023-03-07,Mumbai,0.416198465,30.2136807,72.23875526,Light Rain
2023-03-07,Mumbai,0.553395459,30.2136807,72.23875526,Light Rain
2023-03-07,Mumbai,0.546017674,30.2136807,72.23875526,Light Rain
2023-03-07,Mumbai,0.487008594,30.2136807,72.23875526,Light Rain
2023-03-08,Bangalore,0.935038386,24.35188124,45.71327533,Moderate Rain
2023-03-08,Bangalore,1.116361069,24.35188124,45.71327533,Moderate Rain
2023-03-08,Bangalore,0.855500678,24.35188124,45.71327533,Moderate Rain
2023-03-08,Bangalore,0.920311066,24.35188124,45.71327533,Moderate Rain
2023-03-08,Bangalore,1.278588331,24.35188124,45.71327533,Moderate Rain
2023-03-08,Chennai,0.746231316,29.32302408,50.5941433,Clear
2023-03-08,Chennai,1.136143831,29.32302408,50.5941433,Clear
2023-03-08,Chennai,0.818905737,29.32302408,50.5941433,Clear
2023-03-08,Chennai,1.006100372,29.32302408,50.5941433,Clear
2023-03-08,Chennai,0.905435014,29.32302408,50.5941433,Clear
2023-03-08,Delhi,0.576610103,32.88789614,60.08380686,Moderate Rain
2023-03-08,Delhi,0.526084965,32.88789614,60.08380686,Moderate Rain
2023-03-08,Delhi,0.314411756,32.88789614,60.08380686,Moderate Rain
2023-03-08,Delhi,0.583772668,32.88789614,60.08380686,Moderate Rain
2023-03-08,Delhi,0.628937457,32.88789614,60.08380686,Moderate Rain
2023-03-08,Kolkata,0.515461749,26.39093374,67.04663267,Moderate Rain
2023-03-08,Kolkata,0.473401271,26.39093374,67.04663267,Moderate Rain
2023-03-08,Kolkata,0.416513202,26.39093374,67.04663267,Moderate Rain
2023-03-08,Kolkata,0.556490733,26.39093374,67.04663267,Moderate Rain
2023-03-08,Kolkata,0.323859562,26.39093374,67.04663267,Moderate Rain
2023-03-08,Mumbai,0.614499067,31.09553733,70.5071386,Moderate Rain
2023-03-08,Mumbai,0.454605222,31.09553733,70.5071386,Moderate Rain
2023-03-08,Mumbai,0.428934603,31.09553733,70.5071386,Moderate Rain
2023-03-08,Mumbai,0.600697644,31.09553733,70.5071386,Moderate Rain
2023-03-08,Mumbai,0.51710277,31.09553733,70.5071386,Moderate Rain
2023-03-09,Bangalore,0.997031391,26.69153156,56.23260843,Moderate Rain
2023-03-09,Bangalore,1.29430719,26.69153156,56.23260843,Moderate Rain
2023-03-09,Bangalore,0.927138568,26.69153156,56.23260843,Moderate Rain
2023-03-09,Bangalore,0.99649942,26.69153156,56.23260843,Moderate Rain
2023-03-09,Bangalore,1.177856006,26.69153156,56.23260843,Moderate Rain
2023-03-09,Chennai,0.800361304,29.78575186,70.03150374,Light Rain
2023-03-09,Chennai,0.984469185,29.78575186,70.03150374,Light Rain
2023-03-09,Chennai,1.125538083,29.78575186,70.03150374,Light Rain
2023-03-09,Chennai,0.894644087,29.78575186,70.03150374,Light Rain
2023-03-09,Chennai,1.089203349,29.78575186,70.03150374,Light Rain
2023-03-09,Delhi,0.611609213,24.51178186,70.33070264,Light Rain
2023-03-09,Delhi,0.545568349,24.51178186,70.33070264,Light Rain
2023-03-09,Delhi,0.487320565,24.51178186,70.33070264,Light Rain
2023-03-09,Delhi,0.557508061,24.51178186,70.33070264,Light Rain
2023-03-09,Delhi,0.474593656,24.51178186,70.33070264,Light Rain
2023-03-09,Kolkata,0.543473546,26.92139923,59.8706088,Moderate Rain
2023-03-09,Kolkata,0.398869102,26.92139923,59.8706088,Moderate Rain
2023-03-09,Kolkata,0.523081059,26.92139923,59.8706088,Moderate Rain
2023-03-09,Kolkata,0.357299759,26.92139923,59.8706088,Moderate Rain
2023-03-09,Kolkata,0.393005419,26.92139923,59.8706088,Moderate Rain
2023-03-09,Mumbai,0.464797661,26.12664046,58.34186223,Moderate Rain
2023-03-09,Mumbai,0.468536913,26.12664046,58.34186223,Moderate Rain
2023-03-09,Mumbai,0.555292231,26.12664046,58.34186223,Moderate Rain
2023-03-09,Mumbai,0.488685831,26.12664046,58.34186223,Moderate Rain
2023-03-09,Mumbai,0.338332042,26.12664046,58.34186223,Moderate Rain
2023-03-10,Bangalore,0.868961316,33.53290223,53.72468577,Moderate Rain
2023-03-10,Bangalore,1.019641468,33.53290223,53.72468577,Moderate Rain
2023-03-10,Bangalore,1.161867825,33.53290223,53.72468577,Moderate Rain
2023-03-10,Bangalore,1.100839121,33.53290223,53.72468577,Moderate Rain
2023-03-10,Bangalore,1.294685099,33.53290223,53.72468577,Moderate Rain
2023-03-10,Chennai,0.952166506,29.30660644,47.92040114,Light Rain
2023-03-10,Chennai,1.232604188,29.30660644,47.92040114,Light Rain
2023-03-10,Chennai,1.111791014,29.30660644,47.92040114,Light Rain
2023-03-10,Chennai,1.343583199,29.30660644,47.92040114,Light Rain
2023-03-10,Chennai,1.197226222,29.30660644,47.92040114,Light Rain
2023-03-10,Delhi,0.374448411,27.4610418,53.08506251,Moderate Rain
2023-03-10,Delhi,0.428234277,27.4610418,53.08506251,Moderate Rain
2023-03-10,Delhi,0.432963455,27.4610418,53.08506251,Moderate Rain
2023-03-10,Delhi,0.494081752,27.4610418,53.08506251,Moderate Rain
2023-03-10,Delhi,0.367566239,27.4610418,53.08506251,Moderate Rain
2023-03-10,Kolkata,0.54843134,24.30442586,54.48586161,Light Rain
2023-03-10,Kolkata,0.479129873,24.30442586,54.48586161,Light Rain
2023-03-10,Kolkata,0.468014192,24.30442586,54.48586161,Light Rain
2023-03-10,Kolkata,0.512816868,24.30442586,54.48586161,Light Rain
2023-03-10,Kolkata,0.422296918,24.30442586,54.48586161,Light Rain
2023-03-10,Mumbai,0.462064492,23.80652586,59.27413072,Moderate Rain
2023-03-10,Mumbai,0.477749511,23.80652586,59.27413072,Moderate Rain
2023-03-10,Mumbai,0.469500081,23.80652586,59.27413072,Moderate Rain
2023-03-10,Mumbai,0.51488967,23.80652586,59.27413072,Moderate Rain
2023-03-10,Mumbai,0.407096557,23.80652586,59.27413072,Moderate Rain
2023-03-11,Bangalore,0.922773365,26.64093751,57.49515709,Moderate Rain
2023-03-11,Bangalore,0.861674981,26.64093751,57.49515709,Moderate Rain
2023-03-11,Bangalore,0.944237591,26.64093751,57.49515709,Moderate Rain
2023-03-11,Bangalore,0.989819036,26.64093751,57.49515709,Moderate Rain
2023-03-11,Bangalore,1.198386254,26.64093751,57.49515709,Moderate Rain
2023-03-11,Chennai,0.959291324,26.46840981,74.21893865,Clear
2023-03-11,Chennai,1.030744949,26.46840981,74.21893865,Clear
2023-03-11,Chennai,1.011266373,26.46840981,74.21893865,Clear
2023-03-11,Chennai,1.160785238,26.46840981,74.21893865,Clear
2023-03-11,Chennai,0.691529845,26.46840981,74.21893865,Clear
2023-03-11,Delhi,0.425172835,30.8449652,55.66105832,Moderate Rain
2023-03-11,Delhi,0.449847086,30.8449652,55.66105832,Moderate Rain
2023-03-11,Delhi,0.517760016,30.8449652,55.66105832,Moderate Rain
2023-03-11,Delhi,0.550070478,30.8449652,55.66105832,Moderate Rain
2023-03-11,Delhi,0.443769762,30.8449652,55.66105832,Moderate Rain
2023-03-11,Kolkata,0.556600534,24.37404442,65.86819147,Moderate Rain
2023-03-11,Kolkata,0.486144007,24.37404442,65.86819147,Moderate Rain
2023-03-11,Kolkata,0.518083756,24.37404442,65.86819147,Moderate Rain
2023-03-11,Kolkata,0.412792292,24.37404442,65.86819147,Moderate Rain
2023-03-11,Kolkata,0.639870358,24.37404442,65.86819147,Moderate Rain
2023-03-11,Mumbai,0.511525832,30.94170987,67.83843776,Moderate Rain
