date,city,avg_delay_minutes,avg_temp,precipitation,snowfall,wind_speed,weather_condition,season
2023-03-20,Boston,1.25,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.03,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.31,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.05,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.24,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.34,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.23,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.04,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.88,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.83,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.88,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.09,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.16,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.36,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.08,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.81,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.39,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.17,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.26,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.18,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.99,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.04,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.38,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.82,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.19,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.93,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.21,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.01,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.96,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.26,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.13,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.07,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.79,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.25,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.1,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.83,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.88,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.8,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.8,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.31,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.3,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.24,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.82,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.19,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.96,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.24,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.29,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.06,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.23,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.14,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.14,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.28,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.11,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.06,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.25,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.79,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.89,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.39,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.85,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.85,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.28,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.85,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.92,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.15,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.16,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.91,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.38,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.18,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.93,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.95,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.83,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.13,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.97,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.92,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.29,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.06,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.29,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.21,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.32,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.88,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.13,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.97,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.21,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.83,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.23,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.16,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.93,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.19,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.13,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.96,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.21,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.82,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.3,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.21,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.23,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.3,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.99,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.24,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.83,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.1,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.15,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.89,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.3,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.88,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.18,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.06,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.01,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.33,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.88,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.31,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.28,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.29,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.93,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.8,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.04,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.96,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.91,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.06,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.36,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.17,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.23,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.08,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.13,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.18,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.91,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.28,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.18,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.34,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.03,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.26,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.89,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.24,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.35,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.17,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.21,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.99,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.87,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.24,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.15,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.03,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.13,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.38,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.8,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.93,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.3,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.26,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.01,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.09,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.01,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.91,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.28,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.03,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.36,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.06,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.27,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.26,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.14,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.81,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.8,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.39,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.05,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.26,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.34,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.04,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.86,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.02,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.11,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.09,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.91,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.2,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.9,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.92,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.94,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.12,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.37,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.8,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.0,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.17,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.38,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.19,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.11,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.1,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.07,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.22,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.98,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.2,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.04,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.04,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.97,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.89,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.02,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.91,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.82,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.16,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.93,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.95,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,0.84,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.31,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Boston,1.25,45.3,0.0,0.0,9.3,Clear,Spring
2023-03-20,Chicago,0.8,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.17,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.16,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.97,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.24,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.1,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.16,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.87,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.1,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.04,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.02,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.8,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.04,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.9,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.98,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.77,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.87,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.95,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.22,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.81,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.03,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.77,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.07,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.12,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.81,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.1,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.24,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.0,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.36,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.2,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.79,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.96,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.87,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.95,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.78,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.04,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.87,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.34,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.97,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.97,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.32,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.93,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.08,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.94,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.86,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.06,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.77,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.94,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.07,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.84,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.97,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.9,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.31,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.27,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.79,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.05,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.12,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.84,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.87,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.29,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.98,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.08,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.3,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.8,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.01,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.89,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.78,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.26,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.06,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.32,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.89,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.9,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.07,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.8,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.26,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.36,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.22,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.78,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.35,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.3,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.31,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.31,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.22,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.12,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.35,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,0.84,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.09,69.0,0.0,0.0,10.9,Clear,Spring
2023-03-20,Chicago,1.15,69.0,0.0,0.0,10.9,Clear,Spring
